trial,C,penalty,solver,max_iter,class_weight,params,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_roc_auc_mean,running_best_accuracy,running_best_f1,running_best_roc_auc,rank
690,10.0,l2,saga,86,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 86, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,71
695,10.0,l2,saga,91,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 91, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,72
700,10.0,l2,saga,96,None,"{'model__C': 10.0, 'model__class_weight': None, 'model__max_iter': 96, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7357042744602553,0.8587839470989941,73
815,30.0,l2,saga,11,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 11, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,74
825,30.0,l2,saga,21,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 21, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,75
830,30.0,l2,saga,26,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 26, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,76
835,30.0,l2,saga,31,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 31, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,77
840,30.0,l2,saga,36,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 36, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,78
845,30.0,l2,saga,41,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 41, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,79
850,30.0,l2,saga,46,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 46, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,80
855,30.0,l2,saga,51,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 51, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,81
860,30.0,l2,saga,56,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 56, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,82
865,30.0,l2,saga,61,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 61, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,83
870,30.0,l2,saga,66,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 66, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,84
875,30.0,l2,saga,71,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 71, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,85
880,30.0,l2,saga,76,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 76, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,86
885,30.0,l2,saga,81,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 81, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,87
890,30.0,l2,saga,86,None,"{'model__C': 30.0, 'model__class_weight': None, 'model__max_iter': 86, 'model__solver': 'saga', 'model__penalty': 'l2'}",0.7977642076233626,0.013439723093283246,0.7268084750385635,0.856829092914516,0.8019501625135428,0.7366068772542739,0.8588253617681516,88
